Rank,WinRate,Games,Kills,Deaths,Assists,CS,Damage,Gold,MultiKills 
Bronze,67.0,24.0,10.7,6.8,9.6,155.0,30905.0,13288.0,51.0
Bronze,50.0,124.0,7.5,5.6,8.6,129.7,16591.0,11057.0,118.0
Bronze,40.0,5.0,4.6,4.6,3.4,150.4,10897.0,8876.0,0.0
Bronze,53.0,111.0,6.8,6.1,8.3,149.7,19529.0,11467.0,77.0
Bronze,57.0,23.0,3.2,6.1,10.1,124.6,10305.0,9377.0,9.0
Bronze,45.0,115.0,1.1,3.5,15.1,6.6,5326.0,7256.0,7.0
Bronze,59.0,44.0,6.8,6.4,7.7,102.7,21667.0,9898.0,25.0
Bronze,45.0,38.0,5.7,8.5,7.7,170.6,20702.0,11886.0,18.0
Bronze,42.0,36.0,7.7,4.9,7.1,129.7,17914.0,11184.0,26.0
Bronze,49.0,49.0,5.0,6.1,11.7,103.3,19287.0,10283.0,23.0
Bronze,61.0,44.0,3.9,5.4,4.5,147.8,14993.0,10091.0,18.0
Bronze,39.0,18.0,9.4,7.4,4.7,141.9,19828.0,11692.0,17.0
Bronze,50.0,2.0,5.0,3.0,6.5,141.0,14385.0,9637.0,2.0
Bronze,36.0,25.0,6.5,8.6,7.1,130.0,13048.0,10421.0,11.0
Bronze,58.0,19.0,4.9,6.7,4.3,103.9,13029.0,8547.0,13.0
Bronze,50.0,30.0,8.4,6.2,7.3,156.8,20528.0,12054.0,39.0
Bronze,50.0,127.0,8.1,7.6,6.3,156.8,18426.0,11859.0,232.0
Bronze,56.0,63.0,7.0,8.4,5.0,145.7,19318.0,11549.0,48.0
Bronze,45.0,102.0,8.3,6.5,7.9,142.7,17995.0,11723.0,97.0
Bronze,55.0,183.0,5.9,4.4,10.8,130.8,21847.0,10800.0,80.0
Bronze,34.0,80.0,5.8,7.3,4.6,144.8,20479.0,10668.0,38.0
Bronze,33.0,9.0,12.2,7.2,9.3,186.2,29092.0,15052.0,9.0
Bronze,41.0,106.0,5.3,5.6,9.2,113.4,14165.0,10173.0,59.0
Bronze,53.0,55.0,9.3,7.1,7.0,129.9,17777.0,11415.0,53.0
Bronze,61.0,18.0,6.3,4.9,7.4,194.5,15908.0,12181.0,8.0
Bronze,53.0,62.0,8.2,5.5,7.2,158.1,15426.0,12141.0,57.0
Bronze,40.0,5.0,0.6,3.2,3.4,71.6,4097.0,5235.0,0.0
Bronze,64.0,28.0,2.7,7.9,12.4,30.5,7937.0,7744.0,5.0
Bronze,40.0,10.0,4.5,4.0,7.6,152.9,12653.0,10702.0,4.0
Bronze,48.0,25.0,9.4,7.6,5.0,191.4,25515.0,13442.0,21.0
Bronze,55.0,20.0,2.5,5.1,12.6,19.7,11987.0,7859.0,1.0
Bronze,36.0,11.0,6.6,5.9,7.3,135.5,14632.0,10295.0,10.0
Bronze,53.0,19.0,4.2,1.4,7.1,190.7,22799.0,10773.0,8.0
Bronze,39.0,54.0,6.1,6.5,4.4,154.6,13361.0,10980.0,47.0
Bronze,40.0,10.0,4.8,4.9,4.6,126.4,12363.0,9160.0,5.0
Bronze,56.0,130.0,8.4,7.2,9.1,149.7,21038.0,12423.0,170.0
Bronze,54.0,249.0,9.9,7.3,5.4,181.1,28129.0,13607.0,247.0
Bronze,49.0,41.0,1.7,7.5,13.6,30.3,5807.0,7701.0,2.0
Bronze,46.0,39.0,9.7,8.2,6.1,121.4,20818.0,12083.0,55.0
Bronze,50.0,60.0,3.6,6.5,9.7,58.6,19918.0,9326.0,13.0
Bronze,48.0,21.0,7.6,7.3,5.2,119.9,21744.0,10077.0,16.0
Bronze,54.0,39.0,3.0,6.8,14.4,26.9,17001.0,9069.0,5.0
Bronze,45.0,20.0,4.3,3.9,6.8,155.6,10572.0,9966.0,5.0
Bronze,41.0,32.0,7.5,8.0,7.1,139.2,17796.0,10981.0,19.0
Bronze,64.0,91.0,8.9,5.5,5.4,188.0,23603.0,13216.0,141.0
Bronze,57.0,7.0,1.7,4.6,11.1,16.1,5647.0,7330.0,0.0
Bronze,45.0,29.0,8.3,8.6,8.6,155.8,21423.0,12357.0,28.0
Bronze,67.0,6.0,1.7,5.0,4.3,124.7,12759.0,8139.0,0.0
Bronze,63.0,19.0,8.5,6.1,5.4,136.9,16661.0,11015.0,34.0
Bronze,50.0,32.0,3.5,4.9,6.9,123.5,17080.0,8708.0,11.0
Bronze,33.0,15.0,5.6,5.9,3.9,153.5,19302.0,10636.0,8.0
Bronze,58.0,62.0,12.3,8.6,5.6,189.9,27632.0,14438.0,170.0
Bronze,50.0,207.0,9.9,6.1,6.3,153.4,20744.0,12429.0,369.0
Bronze,63.0,38.0,6.3,5.1,4.8,167.7,16589.0,11357.0,20.0
Bronze,31.0,16.0,8.9,7.3,5.1,172.9,15775.0,11953.0,32.0
Bronze,52.0,155.0,6.2,6.4,7.8,127.2,16059.0,10432.0,141.0
Bronze,33.0,6.0,3.3,4.3,3.2,34.7,4467.0,7264.0,1.0
Bronze,53.0,19.0,6.1,7.0,4.0,136.7,16893.0,9974.0,4.0
Bronze,54.0,71.0,5.0,4.5,10.0,135.5,17592.0,10352.0,28.0
Bronze,55.0,11.0,11.0,5.5,7.9,174.4,24316.0,13113.0,11.0
Bronze,55.0,91.0,3.5,9.1,11.9,40.3,14610.0,9004.0,26.0
Bronze,55.0,44.0,7.7,8.6,8.5,89.9,23118.0,10757.0,27.0
Bronze,41.0,29.0,4.2,5.9,5.1,113.5,12214.0,8447.0,5.0
Bronze,52.0,137.0,3.2,5.7,10.2,119.2,8671.0,9592.0,23.0
Bronze,42.0,41.0,5.9,7.5,8.5,105.5,15958.0,9942.0,22.0
Bronze,40.0,10.0,1.5,3.6,13.9,3.5,6108.0,7710.0,1.0
Bronze,43.0,7.0,3.1,8.6,11.3,30.3,19395.0,8752.0,0.0
Bronze,36.0,39.0,6.3,8.6,5.7,87.6,14067.0,9313.0,28.0
Bronze,55.0,33.0,9.1,8.7,7.6,126.2,17216.0,11737.0,34.0
Bronze,43.0,56.0,7.4,5.7,5.4,135.1,15707.0,10606.0,25.0
Bronze,48.0,25.0,7.4,7.6,6.5,166.8,17182.0,12184.0,26.0
Bronze,50.0,394.0,4.4,6.9,7.4,145.2,26285.0,10449.0,216.0
Bronze,58.0,31.0,8.2,4.4,7.0,184.2,15487.0,11763.0,21.0
Bronze,37.0,52.0,4.2,7.5,6.9,108.3,13865.0,8918.0,10.0
Bronze,46.0,192.0,7.7,9.0,7.3,109.8,18634.0,10584.0,208.0
Bronze,42.0,31.0,4.7,5.7,8.4,118.4,11156.0,9356.0,14.0
Bronze,33.0,6.0,4.5,5.7,8.5,137.5,12335.0,9837.0,1.0
Apex,55.0,760.0,9.2,5.8,5.4,184.4,21518.0,12103.0,817.0
Apex,57.0,579.0,3.8,4.9,9.7,155.9,13106.0,9703.0,162.0
Apex,59.0,400.0,5.9,6.2,6.7,147.1,18824.0,10413.0,179.0
Apex,61.0,182.0,8.9,4.3,4.9,183.8,20226.0,11578.0,273.0
Apex,57.0,1016.0,6.5,5.4,6.1,161.7,18909.0,10537.0,684.0
Apex,60.0,119.0,8.6,4.9,5.5,226.7,20517.0,13213.0,174.0
Apex,55.0,146.0,1.6,4.7,14.8,31.6,5832.0,7192.0,6.0
Apex,52.0,199.0,4.9,4.9,9.7,38.9,8151.0,9575.0,108.0
Apex,57.0,184.0,5.1,4.9,4.2,211.2,17346.0,11609.0,96.0
Apex,59.0,145.0,8.7,5.7,6.9,219.4,19379.0,13251.0,234.0
Apex,66.0,64.0,9.1,5.5,7.9,196.9,29241.0,12542.0,101.0
Apex,56.0,94.0,2.0,5.1,16.5,17.8,8274.0,7807.0,4.0
Apex,62.0,167.0,6.6,4.5,5.0,199.0,15760.0,11440.0,224.0
Apex,49.0,73.0,4.9,5.5,5.8,173.3,18508.0,10699.0,31.0
Apex,61.0,43.0,7.8,5.8,6.0,232.6,23001.0,13607.0,35.0
Apex,59.0,186.0,7.4,4.3,6.1,211.3,19233.0,12523.0,167.0
Apex,66.0,70.0,5.6,4.3,5.5,234.2,24773.0,12649.0,39.0
Apex,54.0,148.0,8.0,4.8,5.9,201.5,19414.0,12299.0,188.0
Apex,66.0,113.0,10.5,5.7,7.1,150.2,19905.0,11521.0,202.0
Apex,59.0,187.0,1.6,4.8,14.2,29.5,5328.0,7162.0,8.0
Apex,64.0,86.0,6.0,3.3,9.0,182.6,16951.0,10886.0,47.0
Apex,59.0,49.0,6.0,5.6,10.2,34.5,9467.0,9601.0,30.0
Apex,59.0,198.0,6.5,5.4,6.0,218.2,15436.0,12102.0,144.0
Apex,52.0,165.0,8.0,4.6,8.7,134.7,15327.0,10875.0,132.0
Apex,55.0,279.0,6.9,4.8,6.7,188.0,19694.0,12005.0,274.0
Apex,59.0,174.0,7.0,4.1,8.6,152.0,15196.0,11098.0,99.0
Apex,50.0,196.0,7.6,4.6,7.3,172.1,17823.0,11520.0,170.0
Apex,57.0,353.0,8.3,4.6,7.5,155.8,18667.0,11310.0,329.0
Apex,55.0,555.0,8.4,5.2,5.6,136.0,18160.0,10257.0,618.0
Apex,57.0,216.0,7.0,4.3,8.6,156.0,15162.0,11155.0,167.0
Apex,57.0,83.0,8.0,4.6,6.0,215.2,19921.0,12904.0,81.0
Apex,52.0,153.0,7.5,4.2,6.5,161.1,16143.0,11429.0,181.0
Apex,55.0,71.0,1.6,4.3,12.4,35.1,4910.0,6977.0,3.0
Apex,56.0,497.0,2.3,4.8,13.0,22.0,8173.0,7652.0,47.0
Apex,60.0,128.0,2.4,3.1,13.8,20.4,8628.0,7648.0,10.0
Apex,57.0,258.0,7.0,3.8,5.7,210.0,17022.0,11817.0,285.0
Apex,51.0,57.0,5.1,4.2,6.6,222.3,17399.0,11640.0,32.0
Apex,57.0,230.0,1.8,5.8,14.0,27.4,7064.0,7044.0,21.0
Apex,55.0,227.0,5.8,4.6,6.4,202.8,15978.0,11731.0,188.0
Apex,63.0,512.0,2.4,2.4,12.6,111.6,6489.0,8498.0,69.0
Apex,46.0,95.0,1.3,6.7,11.8,31.8,5342.0,6818.0,1.0
Apex,56.0,144.0,7.8,7.0,4.3,219.6,20914.0,12660.0,157.0
Apex,53.0,99.0,3.6,4.1,6.1,190.7,14749.0,10288.0,30.0
Apex,57.0,719.0,7.9,5.6,4.7,194.0,20602.0,12076.0,849.0
Diamond,60.0,844.0,7.9,6.5,4.7,177.4,20884.0,11987.0,746.0
Apex,57.0,174.0,7.6,4.9,6.2,196.3,18855.0,11772.0,238.0
Apex,55.0,212.0,6.5,4.1,5.8,214.6,17361.0,11932.0,194.0
Apex,57.0,223.0,1.8,4.2,13.6,23.4,6691.0,7183.0,5.0
Apex,57.0,122.0,8.4,4.6,5.2,190.8,21664.0,12786.0,130.0
Apex,69.0,65.0,7.4,5.0,7.4,220.0,21001.0,12806.0,78.0
Apex,53.0,888.0,3.8,4.9,10.5,135.0,11982.0,9330.0,223.0
Apex,64.0,157.0,2.3,5.4,16.9,25.4,7433.0,7927.0,13.0
Apex,58.0,169.0,7.5,4.4,8.1,165.8,17636.0,11143.0,181.0
Apex,50.0,179.0,8.5,5.4,5.8,204.0,19456.0,12300.0,249.0
Apex,59.0,168.0,7.0,4.6,3.5,204.4,18920.0,12188.0,182.0
Apex,53.0,194.0,6.1,5.4,6.6,206.6,22848.0,11592.0,170.0
Apex,56.0,172.0,6.0,4.7,6.0,178.9,16462.0,11001.0,120.0
Apex,66.0,50.0,8.0,5.0,6.1,178.1,19790.0,11382.0,46.0
Apex,65.0,162.0,8.2,2.9,7.6,174.5,18048.0,11544.0,167.0
Apex,51.0,74.0,7.3,5.9,8.3,190.0,18800.0,11727.0,62.0
Apex,59.0,116.0,6.7,4.1,4.7,202.4,17553.0,12036.0,79.0
Apex,63.0,150.0,5.3,4.0,5.2,214.3,16165.0,11932.0,65.0
Apex,55.0,329.0,8.7,6.5,6.3,188.8,21790.0,12078.0,703.0
Apex,64.0,110.0,2.6,4.2,12.1,46.3,8257.0,7375.0,12.0
Apex,68.0,196.0,11.2,5.6,6.1,206.2,20694.0,13434.0,475.0
Apex,53.0,94.0,7.2,7.1,4.4,209.8,24324.0,12750.0,97.0
Apex,55.0,84.0,7.4,3.5,8.6,205.9,18130.0,12245.0,82.0
Apex,65.0,153.0,6.6,4.1,6.1,174.6,17375.0,11229.0,99.0
Apex,58.0,280.0,7.5,4.0,7.3,192.9,22685.0,11670.0,206.0
Apex,57.0,195.0,6.9,5.3,5.3,203.6,19338.0,11754.0,182.0
Apex,57.0,76.0,2.0,4.3,14.9,14.9,6934.0,7710.0,9.0
Apex,64.0,120.0,6.9,4.5,6.4,210.9,24443.0,13411.0,88.0
Apex,54.0,1273.0,3.7,4.7,8.7,167.2,15266.0,9868.0,249.0
Apex,60.0,366.0,6.9,4.6,4.3,178.8,16934.0,11915.0,329.0
Apex,51.0,80.0,7.9,6.9,5.5,206.1,20195.0,13078.0,79.0
Apex,58.0,181.0,2.7,4.4,14.7,23.8,6947.0,8272.0,17.0
Apex,60.0,72.0,6.5,4.5,8.7,139.4,15163.0,10585.0,49.0
Apex,56.0,89.0,1.6,4.7,13.6,20.9,8288.0,7351.0,6.0
Apex,60.0,190.0,8.6,3.6,8.0,146.5,16277.0,11474.0,206.0
Apex,56.0,205.0,5.9,6.0,5.7,209.1,16466.0,11569.0,168.0
Apex,58.0,201.0,6.4,4.3,3.6,199.7,16632.0,11659.0,166.0
Apex,56.0,385.0,4.9,3.6,6.9,180.6,18152.0,10223.0,136.0
Apex,58.0,154.0,1.6,4.0,13.2,32.3,5565.0,7177.0,4.0
Apex,52.0,77.0,7.0,4.0,8.3,206.2,18633.0,12209.0,79.0
Apex,60.0,127.0,6.1,5.0,3.2,203.6,16999.0,11825.0,90.0
Apex,60.0,127.0,8.5,4.1,5.1,168.2,19438.0,11289.0,118.0
Apex,59.0,68.0,8.6,5.4,5.8,228.3,24642.0,14024.0,82.0
Apex,64.0,129.0,7.5,3.5,7.0,166.0,20613.0,10908.0,98.0
Apex,59.0,53.0,7.5,6.2,7.0,190.1,18382.0,11927.0,57.0
Apex,54.0,149.0,6.4,5.7,7.0,174.7,20856.0,10755.0,80.0
Apex,52.0,262.0,9.2,6.0,6.3,146.8,19143.0,11163.0,239.0
Apex,59.0,294.0,5.0,6.0,7.1,167.6,21751.0,10492.0,113.0
Apex,67.0,118.0,8.1,3.8,7.3,154.0,18489.0,11197.0,106.0
Apex,56.0,190.0,1.6,4.1,12.9,30.9,6675.0,6929.0,9.0
Apex,57.0,169.0,5.9,4.2,8.4,181.1,15142.0,10903.0,140.0
Apex,53.0,781.0,7.1,5.0,5.0,214.4,18787.0,13274.0,886.0
Apex,56.0,113.0,4.3,3.9,6.0,181.2,17837.0,10429.0,33.0
Apex,42.0,99.0,7.3,5.0,7.1,146.4,16054.0,10886.0,106.0
Apex,64.0,36.0,9.3,5.6,7.6,202.8,24698.0,12832.0,44.0
Apex,41.0,111.0,5.4,4.0,6.7,220.7,16282.0,11469.0,70.0
Apex,51.0,281.0,5.3,5.1,6.1,215.1,17617.0,11658.0,190.0
Apex,61.0,365.0,8.9,4.4,6.7,165.3,19631.0,11615.0,392.0
Apex,56.0,683.0,1.9,6.4,14.3,19.0,8933.0,7466.0,31.0
Apex,59.0,116.0,6.7,4.3,7.9,215.2,17227.0,12109.0,107.0
Apex,69.0,39.0,7.4,5.7,7.3,177.9,19102.0,11502.0,30.0
Apex,51.0,252.0,7.6,7.3,4.9,210.4,19479.0,12232.0,282.0
Apex,53.0,102.0,5.7,4.2,4.5,180.6,16385.0,10793.0,68.0
Apex,58.0,247.0,5.9,4.8,7.0,200.7,17086.0,11680.0,215.0
Apex,69.0,78.0,2.9,4.3,15.0,21.2,10661.0,8198.0,4.0
Apex,67.0,51.0,2.1,4.8,14.7,23.9,6933.0,7432.0,2.0
Apex,54.0,278.0,6.6,3.6,4.9,221.6,16579.0,12189.0,276.0
Apex,46.0,110.0,6.6,5.4,4.9,222.6,21289.0,12191.0,86.0
Apex,57.0,372.0,6.6,4.8,6.5,214.1,17127.0,12117.0,421.0
Apex,58.0,88.0,7.4,3.9,7.3,131.3,15695.0,9840.0,73.0
Apex,55.0,637.0,10.2,6.1,6.6,154.1,21070.0,11689.0,1327.0
Apex,56.0,86.0,1.3,4.5,14.8,33.6,5967.0,7608.0,2.0
Apex,63.0,93.0,8.1,4.3,8.3,165.8,17031.0,11763.0,81.0
Apex,57.0,321.0,4.5,4.3,8.5,169.5,15705.0,10527.0,97.0
Apex,58.0,238.0,2.2,4.7,12.4,82.6,10228.0,8359.0,28.0
Apex,55.0,264.0,5.4,7.2,9.3,35.3,8993.0,9684.0,148.0
Apex,63.0,113.0,9.5,4.2,7.1,158.2,18907.0,12196.0,142.0
Apex,59.0,144.0,5.8,5.0,5.5,188.2,16675.0,11404.0,67.0
Apex,52.0,206.0,1.6,4.3,12.8,35.3,4986.0,7090.0,6.0
Apex,54.0,163.0,7.5,3.2,7.0,177.6,17971.0,11425.0,131.0
Apex,59.0,232.0,7.0,4.1,5.4,171.0,15264.0,11003.0,301.0
Diamond,74.0,49.0,6.8,2.4,8.4,202.3,16154.0,11511.0,53.0
Apex,51.0,394.0,5.7,5.3,5.6,212.3,18091.0,11661.0,349.0
Apex,60.0,226.0,1.9,4.1,12.7,20.2,7645.0,7329.0,11.0
Apex,52.0,262.0,6.4,3.6,5.0,208.8,20223.0,11489.0,258.0
Apex,56.0,484.0,9.1,5.0,5.2,162.8,16594.0,11780.0,555.0
Apex,56.0,155.0,7.0,5.0,6.2,202.4,18885.0,11831.0,222.0
Apex,62.0,188.0,7.4,5.4,5.5,203.1,18985.0,13031.0,215.0
Apex,61.0,158.0,5.4,6.0,5.8,182.0,19659.0,11569.0,76.0
Diamond,45.0,38.0,6.8,5.1,3.9,220.3,16553.0,11778.0,35.0
Apex,56.0,77.0,8.0,5.5,8.6,161.1,17558.0,11694.0,56.0
Apex,59.0,160.0,6.3,4.1,5.1,217.2,18098.0,12651.0,103.0
Apex,56.0,89.0,5.6,5.1,5.8,208.4,18353.0,11330.0,61.0
Apex,53.0,983.0,1.5,5.1,13.4,27.1,6920.0,7318.0,44.0
Apex,58.0,527.0,9.9,5.2,7.4,168.3,21085.0,12091.0,720.0
Apex,55.0,205.0,8.1,4.9,7.0,168.8,17186.0,11347.0,240.0
Apex,50.0,95.0,7.9,5.2,6.3,175.0,19519.0,11043.0,93.0
Apex,54.0,104.0,8.5,5.2,7.2,171.1,18986.0,11851.0,114.0
Apex,53.0,471.0,5.6,6.4,5.2,177.1,19744.0,11051.0,273.0
Apex,48.0,42.0,5.7,3.9,6.5,159.4,17218.0,9814.0,21.0
Apex,56.0,295.0,4.6,4.6,5.9,178.5,15211.0,10729.0,138.0
Apex,52.0,172.0,6.1,4.0,7.9,196.1,15820.0,11348.0,133.0
Apex,60.0,228.0,7.9,5.0,8.0,142.5,15564.0,10916.0,166.0
Apex,60.0,298.0,8.8,8.4,9.4,202.3,27630.0,12791.0,404.0
Apex,60.0,231.0,7.5,5.4,5.1,186.5,20193.0,12128.0,196.0
Apex,59.0,388.0,2.4,5.2,16.5,14.9,9078.0,8207.0,28.0
Apex,53.0,526.0,2.2,5.1,14.2,19.9,8787.0,7577.0,33.0
Apex,57.0,149.0,6.7,6.3,5.0,198.1,22114.0,12099.0,109.0
Apex,53.0,197.0,7.4,4.1,5.6,222.4,17148.0,12412.0,234.0
Apex,51.0,228.0,7.3,5.2,5.7,200.2,19097.0,12040.0,227.0
Apex,53.0,140.0,9.2,6.0,5.6,185.3,21574.0,12158.0,137.0
Apex,60.0,55.0,1.7,5.8,13.1,26.3,6434.0,6734.0,0.0
Apex,59.0,99.0,2.1,5.2,14.4,31.4,6481.0,7499.0,9.0
Apex,56.0,1247.0,6.6,4.7,5.3,180.8,20956.0,11049.0,1026.0
Apex,57.0,47.0,7.3,2.8,5.1,191.0,18300.0,11605.0,58.0
Apex,57.0,281.0,2.7,5.4,12.7,31.6,14921.0,8190.0,36.0
Apex,63.0,134.0,5.2,3.9,9.7,208.3,16796.0,11348.0,100.0
Apex,58.0,196.0,4.0,4.1,11.0,119.8,11899.0,9333.0,60.0
Apex,54.0,264.0,1.4,5.0,13.9,32.1,5816.0,7197.0,13.0
Apex,56.0,288.0,1.5,4.7,13.1,14.7,6496.0,7170.0,9.0
Apex,59.0,92.0,3.0,6.2,16.1,19.1,12330.0,8064.0,8.0
Apex,69.0,65.0,3.2,4.6,14.7,23.8,13722.0,8322.0,9.0
Apex,55.0,274.0,7.2,4.3,7.7,158.4,18667.0,10474.0,208.0
Apex,65.0,166.0,8.2,5.1,8.7,152.7,22615.0,11158.0,113.0
Apex,52.0,361.0,7.5,4.4,7.1,193.4,19078.0,12128.0,349.0
Apex,57.0,535.0,7.7,6.8,4.2,180.5,19458.0,11664.0,759.0
Apex,57.0,70.0,1.9,5.2,14.4,24.9,7232.0,7564.0,3.0
Apex,56.0,283.0,2.5,4.5,11.9,43.2,9245.0,7468.0,20.0
Apex,66.0,92.0,10.2,4.2,8.8,159.8,18976.0,12244.0,116.0
Apex,57.0,218.0,5.4,4.8,6.0,170.4,15498.0,10890.0,85.0
Apex,58.0,507.0,7.3,5.9,6.2,189.6,19591.0,11782.0,296.0
Apex,58.0,292.0,6.5,4.4,4.2,190.8,16531.0,11406.0,399.0
Apex,56.0,73.0,7.9,5.6,6.9,209.4,20271.0,12460.0,102.0
Apex,50.0,657.0,6.5,5.6,4.5,160.2,15386.0,10583.0,840.0
Apex,61.0,262.0,9.6,5.9,6.4,170.6,21397.0,12191.0,295.0
Diamond,65.0,106.0,8.0,4.7,6.7,182.1,20758.0,12198.0,122.0
Apex,60.0,151.0,1.5,4.8,14.1,33.9,5928.0,7169.0,8.0
Apex,55.0,80.0,6.1,4.8,7.1,216.4,20826.0,11760.0,43.0
Apex,63.0,251.0,10.9,5.6,6.3,167.7,21511.0,12518.0,403.0
Apex,54.0,180.0,5.5,5.1,5.8,170.9,18284.0,11231.0,117.0
Apex,49.0,97.0,6.4,5.9,5.4,212.6,22399.0,12414.0,69.0
Apex,57.0,965.0,6.2,4.9,3.9,202.7,15946.0,11891.0,645.0
Apex,61.0,439.0,5.1,4.8,9.7,132.4,15350.0,9694.0,124.0
Apex,56.0,59.0,6.5,6.8,5.0,210.9,24320.0,12429.0,32.0
Apex,61.0,92.0,9.8,4.1,7.8,147.8,16593.0,11509.0,80.0
Apex,59.0,82.0,5.8,5.7,9.4,38.2,9425.0,10146.0,55.0
Apex,52.0,321.0,6.4,5.0,6.6,202.1,22741.0,11793.0,304.0
Apex,66.0,32.0,7.5,6.4,5.0,221.1,25302.0,13069.0,31.0
Apex,53.0,235.0,4.6,3.7,6.6,175.6,17275.0,10306.0,87.0
Apex,52.0,913.0,9.3,6.0,6.5,165.1,16890.0,12281.0,787.0
Apex,60.0,238.0,8.7,6.8,6.2,197.7,21183.0,12725.0,330.0
Apex,57.0,423.0,1.9,4.2,13.8,27.5,8321.0,7761.0,20.0
Apex,56.0,286.0,8.1,7.6,8.8,40.8,12261.0,11332.0,298.0
Apex,46.0,222.0,7.0,5.0,5.2,221.4,19953.0,12755.0,204.0
Apex,62.0,104.0,4.9,6.4,12.0,54.8,19306.0,9985.0,51.0
Apex,56.0,126.0,7.3,4.0,7.0,169.8,20110.0,11145.0,76.0
Apex,59.0,344.0,6.7,4.5,8.2,157.1,19368.0,10413.0,279.0
Apex,53.0,36.0,5.1,3.7,6.1,188.2,19336.0,10860.0,25.0
Apex,57.0,93.0,6.9,3.7,8.0,151.7,13758.0,10759.0,71.0
Apex,66.0,127.0,2.3,5.3,15.0,22.3,7184.0,7872.0,13.0
Apex,57.0,60.0,9.7,4.9,5.8,175.8,21641.0,12305.0,62.0
Apex,64.0,271.0,6.3,4.4,10.6,158.5,18002.0,10667.0,142.0
Apex,55.0,89.0,1.7,4.5,11.6,28.4,5164.0,6802.0,6.0
Apex,54.0,1078.0,3.2,4.8,10.7,141.4,13881.0,9145.0,171.0
Apex,55.0,1110.0,6.5,6.0,3.9,179.6,18397.0,11553.0,1068.0
Apex,57.0,175.0,4.4,3.3,5.8,188.2,17156.0,10745.0,85.0
Apex,57.0,104.0,6.9,3.8,6.3,232.6,19986.0,12825.0,112.0
Apex,54.0,241.0,5.2,6.1,6.3,187.4,20537.0,10904.0,131.0
Apex,53.0,219.0,6.0,5.4,5.3,204.4,14271.0,11811.0,151.0
Apex,61.0,191.0,3.2,3.0,9.7,155.0,11768.0,9308.0,26.0
Apex,54.0,816.0,5.8,3.6,5.3,195.6,15914.0,11665.0,457.0
Apex,52.0,236.0,8.9,6.6,9.6,193.5,29760.0,12555.0,277.0
Apex,54.0,135.0,1.6,3.3,15.6,6.1,6874.0,7319.0,6.0
Apex,68.0,104.0,10.3,5.5,9.5,194.7,27303.0,12939.0,144.0
Apex,54.0,858.0,1.3,4.1,13.4,20.5,4933.0,7165.0,40.0
Apex,55.0,296.0,6.3,6.0,8.8,37.7,9678.0,10336.0,180.0
Apex,45.0,115.0,7.1,5.3,5.0,210.1,17433.0,11911.0,134.0
Apex,55.0,106.0,7.6,4.6,9.4,149.0,16074.0,11508.0,87.0
Apex,58.0,363.0,8.9,4.2,7.1,161.8,17071.0,11727.0,385.0
Apex,66.0,35.0,5.3,4.8,4.3,221.7,22594.0,11830.0,23.0
Diamond,57.0,354.0,6.8,5.0,4.5,191.6,16070.0,11708.0,456.0
Apex,56.0,54.0,8.7,3.4,8.0,161.5,18433.0,11555.0,48.0
Apex,54.0,191.0,7.9,5.0,6.2,161.7,18900.0,11022.0,170.0
Apex,59.0,176.0,3.2,3.5,9.9,145.7,9924.0,9175.0,30.0
Apex,49.0,123.0,7.4,5.9,7.7,197.5,19537.0,12130.0,149.0
Apex,56.0,84.0,2.0,3.8,14.4,24.6,6077.0,7160.0,3.0
Apex,48.0,71.0,7.7,4.8,9.4,161.2,16600.0,11887.0,57.0
Apex,55.0,231.0,6.5,4.7,6.5,178.9,18073.0,11376.0,183.0
Apex,50.0,46.0,6.0,6.3,5.1,217.2,17391.0,11992.0,34.0
Apex,56.0,453.0,5.3,5.1,5.8,189.6,15870.0,11149.0,226.0
Apex,57.0,122.0,5.6,3.7,4.7,225.8,16761.0,11884.0,86.0
Apex,55.0,279.0,8.8,5.5,5.5,187.9,18719.0,12101.0,667.0
Apex,69.0,339.0,2.4,4.3,15.2,28.2,8610.0,7811.0,13.0
Apex,56.0,579.0,8.0,3.9,5.6,172.7,15907.0,11476.0,503.0
Apex,58.0,232.0,6.8,6.8,5.5,188.6,20872.0,11701.0,220.0
Apex,58.0,123.0,1.4,5.0,13.9,34.7,8096.0,7391.0,5.0
Diamond,60.0,189.0,7.0,6.3,7.4,140.7,19022.0,10701.0,94.0
Apex,58.0,165.0,1.7,4.5,14.6,35.2,5994.0,7551.0,6.0
Apex,64.0,180.0,8.6,5.1,7.1,160.2,18146.0,11864.0,251.0
Apex,57.0,432.0,8.1,4.9,7.1,161.9,20935.0,11058.0,380.0
Apex,57.0,138.0,4.8,4.7,7.6,207.8,21982.0,11744.0,53.0
Apex,56.0,189.0,7.2,4.4,5.8,201.4,16845.0,11900.0,199.0
Apex,62.0,96.0,1.9,3.7,14.5,17.1,8360.0,7907.0,7.0
Apex,59.0,70.0,7.6,4.1,6.4,241.5,20912.0,13306.0,58.0
Apex,52.0,379.0,7.0,4.1,5.5,174.0,20497.0,11020.0,336.0
Apex,59.0,75.0,8.0,5.1,7.3,194.1,19627.0,12230.0,55.0
Apex,50.0,64.0,6.1,6.5,3.7,198.8,16198.0,10895.0,55.0
Apex,59.0,271.0,6.7,5.9,7.1,157.0,18799.0,10821.0,177.0
Apex,58.0,315.0,8.9,5.3,5.3,187.3,22849.0,12332.0,324.0
